"ID_A"|"sci_name_1"|"ID_R"|"sci_name_2"|"CO_PROJET"|"STATUT"|"field_synonym_status"|"NOTES"
73255|"Orbea variegata (L.) Haw."|182405|"Stapelia natalensis Rust"|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 1: 319 (2005)."
73255|"Orbea variegata (L.) Haw."|182406|"Stapelia variegata var. prometheus Dammann ex Rust"|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 1: 319 (2005)."
73255|"Orbea variegata (L.) Haw."|182407|"Stapelia ciliolulata Tod. ex Rust"|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 1: 319 (2005)."
73255|"Orbea variegata (L.) Haw."|182665|"Stapelia bufonia (Haw.) Sims"|"FSA"|"="|116074|"- fide Syst. Bot. Monogr. 63: 171 (2002)"
73255|"Orbea variegata (L.) Haw."|182666|"Orbea anguinea Haw."|"FSA"|"="|116074|"- fide Syst. Bot. Monogr. 63: 171 (2002)"
73258|"Orbea woodii (N.E. Br.) L. C. Leach"|73970|"Stapelia woodii N.E. Br."|"FSA"|"#"|116072|
73258|"Orbea woodii (N.E. Br.) L. C. Leach"|73971|"Stapelia woodii var. westii R.A. Dyer"|"FSA"|"="|116074|
73263|"Orbea lugardii (N.E. Br.) Bruyns"|72705|"Caralluma lugardii N.E. Br."|"FSA"|"#"|116072|
73263|"Orbea lugardii (N.E. Br.) Bruyns"|72806|"Caralluma longicuspis N.E. Br."|"FSA"|"="|116074|
73263|"Orbea lugardii (N.E. Br.) Bruyns"|73362|"Pachycymbium lugardii (N.E. Br.) M. G. Gilbert"|"FSA"|"#"|116072|
73263|"Orbea lugardii (N.E. Br.) Bruyns"|74864|"Angolluma lugardii (N.E. Br.) Plowes"|"FSA"|"#"|116072|
73264|"Orbea rogersii (L. Bolus) Bruyns"|72727|"Caralluma rogersii (L. Bolus) E. A. Bruce & R.A. Dyer"|"FSA"|"#"|116072|
73264|"Orbea rogersii (L. Bolus) Bruyns"|73364|"Pachycymbium rogersii (L. Bolus) M. G. Gilbert"|"FSA"|"#"|116072|
73264|"Orbea rogersii (L. Bolus) Bruyns"|73983|"Stapelia rogersii L. Bolus"|"FSA"|"#"|116072|
73264|"Orbea rogersii (L. Bolus) Bruyns"|74873|"Angolluma rogersii (L. Bolus) Plowes"|"FSA"|"#"|116072|
73266|"Orbea miscella (N.E. Br.) Meve"|72674|"Caralluma bredae R.A. Dyer"|"FSA"|"="|116074|
73266|"Orbea miscella (N.E. Br.) Meve"|72675|"Caralluma bredae var. thomallae R.A. Dyer"|"FSA"|"="|116074|
73266|"Orbea miscella (N.E. Br.) Meve"|73363|"Pachycymbium miscellum (N.E. Br.) M. G. Gilbert"|"FSA"|"#"|116072|
73266|"Orbea miscella (N.E. Br.) Meve"|73910|"Stapelia miscella N.E. Br."|"FSA"|"#"|116072|
73266|"Orbea miscella (N.E. Br.) Meve"|74715|"Stultitia miscella (N.E. Br.) C. A. Lückh."|"FSA"|"#"|116072|
73266|"Orbea miscella (N.E. Br.) Meve"|74874|"Angolluma miscella (N.E. Br.) Plowes"|"FSA"|"#"|116072|
73267|"Orbea carnosa (Stent) Bruyns subsp. carnosa"|72676|"Caralluma carnosa Stent"|"FSA"|"#"|116072|
73267|"Orbea carnosa (Stent) Bruyns subsp. carnosa"|73359|"Pachycymbium carnosum (Stent) L. C. Leach"|"FSA"|"#"|116072|
73268|"Orbea carnosa subsp. keithii (R.A. Dyer) Bruyns"|72701|"Caralluma keithii R.A. Dyer"|"FSA"|"#"|116072|
73268|"Orbea carnosa subsp. keithii (R.A. Dyer) Bruyns"|72729|"Caralluma schweickerdtii Oberm."|"FSA"|"="|116074|
73268|"Orbea carnosa subsp. keithii (R.A. Dyer) Bruyns"|72803|"Caralluma fosteri Pillans"|"FSA"|"="|116074|
73268|"Orbea carnosa subsp. keithii (R.A. Dyer) Bruyns"|73360|"Pachycymbium keithii (R.A. Dyer) L. C. Leach"|"FSA"|"#"|116072|
73268|"Orbea carnosa subsp. keithii (R.A. Dyer) Bruyns"|73361|"Pachycymbium lancasteri Lavranos"|"FSA"|"="|116074|
73269|"Orbea lutea (N.E. Br.) Bruyns subsp. lutea"|72706|"Caralluma lutea N.E. Br."|"FSA"|"#"|116072|
73269|"Orbea lutea (N.E. Br.) Bruyns subsp. lutea"|73350|"Orbeopsis lutea (N.E. Br.) L. C. Leach subsp. lutea"|"FSA"|"#"|116072|
73269|"Orbea lutea (N.E. Br.) Bruyns subsp. lutea"|175772|"Orbeopsis lutea (N.E. Br.) L. C. Leach"|"FSA"|"?"|116073|
73271|"Orbea maculata subsp. rangeana (Dinter & A. Berger) Bruyns"|72663|"Piaranthus streyianus Nel"|"FSA"|"="|116074|
73271|"Orbea maculata subsp. rangeana (Dinter & A. Berger) Bruyns"|72725|"Caralluma rangeana Dinter & A. Berger"|"FSA"|"#"|116072|
73271|"Orbea maculata subsp. rangeana (Dinter & A. Berger) Bruyns"|72817|"Caralluma maculata var. brevidens H. Huber"|"FSA"|"="|116074|
73271|"Orbea maculata subsp. rangeana (Dinter & A. Berger) Bruyns"|73251|"Orbea rangeana (Dinter & A. Berger) L. C. Leach"|"FSA"|"#"|116072|
73272|"Orbea valida (N.E. Br.) Bruyns subsp. valida"|72740|"Caralluma valida N.E. Br."|"FSA"|"#"|116072|
73272|"Orbea valida (N.E. Br.) Bruyns subsp. valida"|73354|"Orbeopsis valida (N.E. Br.) L. C. Leach"|"FSA"|"#"|116072|
73273|"Orbea knobelii (E. Phillips) Bruyns"|72702|"Caralluma knobelii (E. Phillips) E. Phillips"|"FSA"|"#"|116072|
73273|"Orbea knobelii (E. Phillips) Bruyns"|72819|"Caralluma langii A. C. White & B. Sloane"|"FSA"|"="|116074|
73273|"Orbea knobelii (E. Phillips) Bruyns"|72820|"Caralluma kalaharica Nel"|"FSA"|"="|116074|
73273|"Orbea knobelii (E. Phillips) Bruyns"|73349|"Orbeopsis knobelii (E. Phillips) L. C. Leach"|"FSA"|"#"|116072|
73273|"Orbea knobelii (E. Phillips) Bruyns"|73892|"Stapelia knobelii E. Phillips"|"FSA"|"#"|116072|
73274|"Orbea melanantha (Schltr.) Bruyns"|72703|"Caralluma leendertziae N.E. Br."|"FSA"|"="|116074|
73274|"Orbea melanantha (Schltr.) Bruyns"|72822|"Caralluma melanantha (Schltr.) N.E. Br."|"FSA"|"#"|116072|
73274|"Orbea melanantha (Schltr.) Bruyns"|72823|"Caralluma rubiginosa Werderm."|"FSA"|"="|116074|
73274|"Orbea melanantha (Schltr.) Bruyns"|73352|"Orbeopsis melanantha (Schltr.) L. C. Leach"|"FSA"|"#"|116072|
73274|"Orbea melanantha (Schltr.) Bruyns"|73864|"Stapelia furcata N.E. Br."|"FSA"|"="|116074|
73274|"Orbea melanantha (Schltr.) Bruyns"|73909|"Stapelia melanantha Schltr."|"FSA"|"#"|116072|
73274|"Orbea melanantha (Schltr.) Bruyns"|125004|"Caralluma australis Nel"|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 1: 260 (2005)."
73275|"Orbea huillensis (Hiern) Bruyns subsp. huillensis"|72736|"Caralluma tsumebensis Oberm."|"FSA"|"="|116074|
73275|"Orbea huillensis (Hiern) Bruyns subsp. huillensis"|73353|"Orbeopsis tsumebensis (Oberm.) L. C. Leach"|"FSA"|"="|116074|
73276|"Orbea albocastanea (Marloth) Bruyns"|72668|"Caralluma albocastanea (Marloth) L. C. Leach"|"FSA"|"#"|116072|
73276|"Orbea albocastanea (Marloth) Bruyns"|73345|"Orbeopsis albocastanea (Marloth) L. C. Leach"|"FSA"|"#"|116072|
73276|"Orbea albocastanea (Marloth) Bruyns"|73823|"Stapelia albocastanea Marloth"|"FSA"|"#"|116072|
73276|"Orbea albocastanea (Marloth) Bruyns"|125381|"Stapelia caroli-schmidtii Dinter & A. Berger"|"FSA"|"="|116074|"- fide Excelsa, Tax. Ser. 3 p 140 and FSA"
73277|"Orbea caudata subsp. rhodesica (L. C. Leach) Bruyns"|72778|"Caralluma caudata var. rhodesiaca (L. C. Leach) L. C. Leach"|"FSA"|"#"|116072|
73277|"Orbea caudata subsp. rhodesica (L. C. Leach) Bruyns"|72782|"Caralluma caudata var. milleri Nel"|"FSA"|"="|116074|
73277|"Orbea caudata subsp. rhodesica (L. C. Leach) Bruyns"|72824|"Caralluma caudata subsp. rhodesiaca L. C. Leach"|"FSA"|"#"|116072|
73278|"Orbea conjuncta (A. C. White & B. Sloane) Bruyns"|73343|"Orbeanthus conjunctus (A. C. White & B. Sloane) L. C. Leach"|"FSA"|"#"|116072|
73278|"Orbea conjuncta (A. C. White & B. Sloane) Bruyns"|74709|"Stultitia conjuncta A. C. White & B. Sloane"|"FSA"|"#"|116072|
73280|"Orbea gerstneri (Letty) Bruyns subsp. gerstneri"|72689|"Caralluma gerstneri Letty"|"FSA"|"#"|116072|
73280|"Orbea gerstneri (Letty) Bruyns subsp. gerstneri"|73348|"Orbeopsis gerstneri (Letty) L. C. Leach subsp. gerstneri"|"FSA"|"#"|116072|
73280|"Orbea gerstneri (Letty) Bruyns subsp. gerstneri"|175773|"Orbeopsis gerstneri (Letty) L. C. Leach"|"FSA"|"?"|116073|
73281|"Orbea hardyi (R.A. Dyer) Bruyns"|73344|"Orbeanthus hardyi (R.A. Dyer) L. C. Leach"|"FSA"|"#"|116072|
73281|"Orbea hardyi (R.A. Dyer) Bruyns"|74711|"Stultitia hardyi R.A. Dyer"|"FSA"|"#"|116072|
73283|"Orbea verrucosa (Masson) L. C. Leach"|73244|"Orbea irrorata (Masson) L. C. Leach"|"FSA"|"="|116074|
73283|"Orbea verrucosa (Masson) L. C. Leach"|73256|"Orbea verrucosa var. fucosa (N.E. Br.) L. C. Leach"|"FSA"|"="|116074|
73283|"Orbea verrucosa (Masson) L. C. Leach"|73863|"Stapelia fucosa N.E. Br."|"FSA"|"="|116074|
73283|"Orbea verrucosa (Masson) L. C. Leach"|73888|"Stapelia irrorata Masson"|"FSA"|"="|116074|
73283|"Orbea verrucosa (Masson) L. C. Leach"|73962|"Stapelia verrucosa Masson"|"FSA"|"#"|116072|
73283|"Orbea verrucosa (Masson) L. C. Leach"|73963|"Stapelia verrucosa var. pulchra (Haw.) N.E. Br."|"FSA"|"="|116074|
73283|"Orbea verrucosa (Masson) L. C. Leach"|74015|"Stapelia pulchra (Haw.) Schult."|"FSA"|"="|116074|
73283|"Orbea verrucosa (Masson) L. C. Leach"|125424|"Stapelia roriflua Jacq."|"FSA"|"="|116074|"- fide Excelsa, Tax. Ser. 3 p 145"
73283|"Orbea verrucosa (Masson) L. C. Leach"|125431|"Stapelia wendlandiana Schult."|"FSA"|"="|116074|"- fide Excelsa, Tax. Ser. 3 p 146"
73283|"Orbea verrucosa (Masson) L. C. Leach"|125728|"Podanthes pulchra Haw."|"FSA"|"="|116074|
73285|"Orbea namaquensis (N.E. Br.) L. C. Leach × Stapelia hirsuta L."|73833|"Stapelia barklyi N.E. Br."|"FSA"|"="|116074|
73286|"Orbea schweinfurthii (A. Berger) Bruyns"|72808|"Caralluma schweinfurthii A. Berger"|"FSA"|"#"|116072|
73286|"Orbea schweinfurthii (A. Berger) Bruyns"|73365|"Pachycymbium schweinfurthii (A. Berger) M. G. Gilbert"|"FSA"|"#"|116072|
73286|"Orbea schweinfurthii (A. Berger) Bruyns"|74866|"Angolluma schweinfurthii (A. Berger) Plowes"|"FSA"|"#"|116072|
73415|"Ceropegia bonafouxii K. Schum."|73531|"Ceropegia saxatilis S. Moore"|"FSA"|"="|116074|"non Jum. & Perrier"
73418|"Ceropegia bowkeri subsp. sororia (Harv. ex Hook. f.) R.A. Dyer"|73489|"Ceropegia sororia Harv. ex Hook. f."|"FSA"|"#"|116072|
73420|"Ceropegia cancellata Rchb."|73409|"Ceropegia assimilis N.E. Br."|"FSA"|"="|116074|
73421|"Ceropegia carnosa E. Mey."|73475|"Ceropegia racemosa subsp. setifera (Schltr.) H. Huber"|"FSA"|"="|116074|
73421|"Ceropegia carnosa E. Mey."|73487|"Ceropegia setifera Schltr."|"FSA"|"="|116074|
73426|"Ceropegia crassifolia Schltr. var. crassifolia"|73427|"Ceropegia crispata N.E. Br."|"FSA"|"="|116074|
73426|"Ceropegia crassifolia Schltr. var. crassifolia"|73499|"Ceropegia thorncroftii N.E. Br."|"FSA"|"="|116074|
73426|"Ceropegia crassifolia Schltr. var. crassifolia"|73502|"Ceropegia tuberculata Dinter"|"FSA"|"="|116074|
73440|"Ceropegia filiformis (Burch.) Schltr."|73451|"Ceropegia infundibuliformis E. Mey."|"FSA"|"="|116074|
73440|"Ceropegia filiformis (Burch.) Schltr."|125490|"Systrepha filiforme Burch."|"FSA"|"#"|116072|"- fide Fl. Cap. 4(1) 830 and FSA"
73441|"Ceropegia fimbriata E. Mey. subsp. fimbriata"|73438|"Ceropegia estelleana R.A. Dyer"|"FSA"|"="|116074|
73450|"Ceropegia haygarthii Schltr."|73433|"Ceropegia distincta subsp. haygarthii (Schltr.) H. Huber"|"FSA"|"#"|116072|
73450|"Ceropegia haygarthii Schltr."|73501|"Ceropegia tristis Hutch."|"FSA"|"="|116074|
73454|"Ceropegia linearis E. Mey. subsp. linearis"|73568|"Ceropegia caffrorum Schltr."|"FSA"|"="|116074|
73454|"Ceropegia linearis E. Mey. subsp. linearis"|73569|"Ceropegia caffrorum var. dubia N.E. Br."|"FSA"|"="|116074|
73455|"Ceropegia lugardae N.E. Br."|73407|"Ceropegia apiculata Schltr."|"FSA"|"="|116074|
73455|"Ceropegia lugardae N.E. Br."|73434|"Ceropegia distincta subsp. lugardae (N.E. Br.) H. Huber"|"FSA"|"#"|116072|
73455|"Ceropegia lugardae N.E. Br."|73435|"Ceropegia distincta subsp. verruculosa R.A. Dyer"|"FSA"|"="|116074|"- fide Asklepios 91: 28 (2004)."
73455|"Ceropegia lugardae N.E. Br."|73551|"Ceropegia cyrtoidea Werderm."|"FSA"|"="|116074|
73455|"Ceropegia lugardae N.E. Br."|182347|"Ceropegia verruculosa (R.A. Dyer) D.V. Field"|"FSA"|"="|116074|"- fide Asklepios 91: 28 (2004)."
73456|"Ceropegia mafekingensis (N.E. Br.) R.A. Dyer"|73469|"Ceropegia patriciae Rauh & Buchloh"|"FSA"|"="|116074|
73457|"Ceropegia meyeri Decne."|73575|"Ceropegia pubescens E. Mey."|"FSA"|"="|116074|"non Wall.non Wall."
73461|"Ceropegia multiflora Baker subsp. multiflora"|73581|"Ceropegia multiflora var. latifolia N.E. Br."|"FSA"|"="|116074|
73462|"Ceropegia multiflora f. tentaculata"|73497|"Ceropegia tentaculata N.E. Br."|"FSA"|"#"|116072|
73462|"Ceropegia multiflora f. tentaculata"|73675|"Ceropegia multiflora subsp. tentaculata (N.E. Br.) H. Huber"|"FSA"|"#"|116072|"p.p."
73463|"Ceropegia nilotica Kotschy var. nilotica"|73416|"Ceropegia boussingaultiflora Dinter"|"FSA"|"="|116074|
73463|"Ceropegia nilotica Kotschy var. nilotica"|73448|"Ceropegia grandis E. A. Bruce"|"FSA"|"="|116074|
73463|"Ceropegia nilotica Kotschy var. nilotica"|73587|"Ceropegia mozambicensis Schltr."|"FSA"|"="|116074|
73463|"Ceropegia nilotica Kotschy var. nilotica"|73588|"Ceropegia mozambicensis var. ulugurensis Werderm."|"FSA"|"="|116074|
73463|"Ceropegia nilotica Kotschy var. nilotica"|73589|"Ceropegia constricta N.E. Br."|"FSA"|"="|116074|
73463|"Ceropegia nilotica Kotschy var. nilotica"|73590|"Ceropegia brownii Ledger"|"FSA"|"="|116074|
73466|"Ceropegia pachystelma Schltr. subsp. pachystelma"|73504|"Ceropegia undulata N.E. Br."|"FSA"|"="|116074|
73466|"Ceropegia pachystelma Schltr. subsp. pachystelma"|73598|"Ceropegia obscura N.E. Br."|"FSA"|"="|116074|
73466|"Ceropegia pachystelma Schltr. subsp. pachystelma"|73599|"Ceropegia acacietorum Schltr."|"FSA"|"="|116074|
73466|"Ceropegia pachystelma Schltr. subsp. pachystelma"|73600|"Ceropegia boerhaaviifolia Schinz"|"FSA"|"="|116074|"non Deflersnon Deflers"
73466|"Ceropegia pachystelma Schltr. subsp. pachystelma"|73601|"Ceropegia schinziana Bullock"|"FSA"|"="|116074|
73467|"Ceropegia paricyma N.E. Br."|73605|"Ceropegia dentata N.E. Br."|"FSA"|"="|116074|
73467|"Ceropegia paricyma N.E. Br."|73606|"Ceropegia mutabilis Werderm."|"FSA"|"="|116074|
73473|"Ceropegia purpurascens K. Schum. subsp. purpurascens"|73453|"Ceropegia kwebensis N.E. Br."|"FSA"|"="|116074|
73473|"Ceropegia purpurascens K. Schum. subsp. purpurascens"|73612|"Ceropegia kassneri S. Moore"|"FSA"|"="|116074|
73478|"Ceropegia radicans subsp. smithii (M. R. Hend.) R.A. Dyer"|73476|"Ceropegia radicans var. smithii (M. R. Hend.) H. Huber"|"FSA"|"#"|116072|
73478|"Ceropegia radicans subsp. smithii (M. R. Hend.) R.A. Dyer"|73488|"Ceropegia smithii M. R. Hend."|"FSA"|"#"|116072|
73479|"Ceropegia rendallii N.E. Br."|125047|"Ceropegia galpinii Schltr."|"FSA"|"="|116074|"- fide Fl. S. Africa 27 (4): 71"
73481|"Ceropegia sandersonii Decne. ex Hook. f."|73460|"Ceropegia monteiroae Hook. f."|"FSA"|"="|116074|
73490|"Ceropegia stapeliiformis subsp. serpentina (E. A. Bruce) R.A. Dyer"|73484|"Ceropegia serpentina E. A. Bruce"|"FSA"|"#"|116072|
73492|"Ceropegia stenantha K. Schum."|73087|"Riocreuxia longiflora K. Schum."|"FSA"|"="|116074|
73492|"Ceropegia stenantha K. Schum."|73647|"Ceropegia stenantha var. parviflora N.E. Br."|"FSA"|"="|116074|
73492|"Ceropegia stenantha K. Schum."|73648|"Ceropegia infausta N.E. Br."|"FSA"|"="|116074|
73492|"Ceropegia stenantha K. Schum."|73649|"Ceropegia angustiloba De Wild."|"FSA"|"="|116074|
73492|"Ceropegia stenantha K. Schum."|73650|"Ceropegia tenuissima S. Moore"|"FSA"|"="|116074|
73492|"Ceropegia stenantha K. Schum."|73651|"Ceropegia mazoensis S. Moore"|"FSA"|"="|116074|
73492|"Ceropegia stenantha K. Schum."|73652|"Ceropegia quarrei De Wild."|"FSA"|"="|116074|
73493|"Ceropegia stenoloba Hochst. ex Chiov. var. stenoloba"|73494|"Ceropegia stenoloba var. australis H. Huber"|"FSA"|"="|116074|
73493|"Ceropegia stenoloba Hochst. ex Chiov. var. stenoloba"|125039|"Ceropegia aberrans Schltr."|"FSA"|"="|116074|"- fide Fl. S. Africa 27 (4): 81"
73506|"Ceropegia zeyheri Schltr."|73468|"Ceropegia patersoniae N.E. Br."|"FSA"|"="|116074|
73517|"Ceropegia affinis Vatke"|128672|"Ceropegia setifera var. natalensis N.E. Br."|"FSA"|"="|116074|"- fide Aklepios 93: 23 (2005)"
73572|"Ceropegia linearis subsp. woodii (Schltr.) H. Huber"|73412|"Ceropegia barbertonensis N.E. Br."|"FSA"|"="|116074|
73572|"Ceropegia linearis subsp. woodii (Schltr.) H. Huber"|73449|"Ceropegia hastata N.E. Br."|"FSA"|"="|116074|"- fide Asklepios 91: 28 (2004)."
73572|"Ceropegia linearis subsp. woodii (Schltr.) H. Huber"|73483|"Ceropegia schoenlandii N.E. Br."|"FSA"|"="|116074|
73572|"Ceropegia linearis subsp. woodii (Schltr.) H. Huber"|73505|"Ceropegia woodii Schltr."|"FSA"|"#"|116072|
73582|"Ceropegia multiflora f. puberula (Hiern) H. Huber"|73675|"Ceropegia multiflora subsp. tentaculata (N.E. Br.) H. Huber"|"FSA"|"="|116074|"p.p."
73595|"Ceropegia nilotica var. plicata (E. A. Bruce) H. Huber"|73471|"Ceropegia plicata E. A. Bruce"|"FSA"|"#"|116072|
73670|"Ceropegia africana subsp. barklyi Bruyns"|73413|"Ceropegia barklyi Hook. f."|"FSA"|"="|116074|
73670|"Ceropegia africana subsp. barklyi Bruyns"|73414|"Ceropegia barklyi var. tugelensis N.E. Br."|"FSA"|"="|116074|
73671|"Ceropegia fimbriata subsp. connivens (R.A. Dyer) Bruyns"|73423|"Ceropegia connivens f. angustata R.A. Dyer"|"FSA"|"="|116074|
73671|"Ceropegia fimbriata subsp. connivens (R.A. Dyer) Bruyns"|73424|"Ceropegia connivens R.A. Dyer f. connivens"|"FSA"|"#"|116072|
73672|"Ceropegia fimbriata subsp. geniculata (R.A. Dyer) Bruyns"|73447|"Ceropegia geniculata R.A. Dyer"|"FSA"|"#"|116072|
73673|"Ceropegia linearis subsp. tenuis (N.E. Br.) Bruyns"|73498|"Ceropegia tenuis N.E. Br."|"FSA"|"#"|116072|
73724|"Cynanchum africanum (L.) Hoffmanns."|73725|"Cynanchum africanum var. crassifolium N.E. Br."|"FSA"|"="|116074|
73724|"Cynanchum africanum (L.) Hoffmanns."|73730|"Cynanchum intermedium N.E. Br."|"FSA"|"="|116074|
73724|"Cynanchum africanum (L.) Hoffmanns."|73799|"Cynanchum crassifolium R. Br."|"FSA"|"="|116074|
73724|"Cynanchum africanum (L.) Hoffmanns."|73800|"Cynanchum pilosum R. Br."|"FSA"|"="|116074|
73724|"Cynanchum africanum (L.) Hoffmanns."|73801|"Cynanchum rotundifolium Thunb. ex Decne."|"FSA"|"="|116074|
73724|"Cynanchum africanum (L.) Hoffmanns."|125133|"Cynoctonum crassifolium E. Mey."|"FSA"|"="|116074|"- fide Fl. Cap. 4(1): 749"
73724|"Cynanchum africanum (L.) Hoffmanns."|125134|"Cynoctonum pilosum E. Mey."|"FSA"|"="|116074|"- fide Fl. Cap. 4(1): 748"
73724|"Cynanchum africanum (L.) Hoffmanns."|125275|"Vincetoxicum pilosum (R. Br.) G. Nicholson"|"FSA"|"="|116074|"- fide Arb. Kovrik. 11 p 102, Tropicos and FSA"
73724|"Cynanchum africanum (L.) Hoffmanns."|125276|"Periploca pallida Salisb."|"FSA"|"="|116074|
73724|"Cynanchum africanum (L.) Hoffmanns."|125604|"Periploca africana L."|"FSA"|"#"|116072|
73724|"Cynanchum africanum (L.) Hoffmanns."|197510|"Cynanchum africanum R. Br."|"FSA"|"?"|116073|
73728|"Cynanchum ellipticum (Harv.) R.A. Dyer"|73726|"Cynanchum capense Thunb."|"FSA"|"="|116074|
73728|"Cynanchum ellipticum (Harv.) R.A. Dyer"|75246|"Bunburia elliptica Harv."|"FSA"|"#"|116072|
73729|"Cynanchum gerrardii (Harv.) Liede"|73737|"Cynanchum sarcostemmatoides K. Schum."|"FSA"|"="|116074|
73729|"Cynanchum gerrardii (Harv.) Liede"|73757|"Cynanchum edule Jum. & H. Perrier"|"FSA"|"="|116074|
73729|"Cynanchum gerrardii (Harv.) Liede"|75258|"Vincetoxicum sarcostemmoides Schweinf. ex Penz."|"FSA"|"="|116074|
73729|"Cynanchum gerrardii (Harv.) Liede"|75301|"Sarcocyphula gerrardii Harv."|"FSA"|"#"|116072|
73731|"Cynanchum meyeri (Decne.) Schltr."|125541|"Vincetoxicum meyeri (Decne.) Benth. & Hook. f."|"FSA"|"#"|116072|
73731|"Cynanchum meyeri (Decne.) Schltr."|125542|"Cynoctonum meyeri Decne."|"FSA"|"#"|116072|"- fide Fl. Trop. Africa 4(1): 745"
73731|"Cynanchum meyeri (Decne.) Schltr."|234529|"Cynanchum pearsonii N.E. Br."|"FSA"|"?"|116073|
73732|"Cynanchum mossambicense K. Schum."|73762|"Cynanchum complexum N.E. Br."|"FSA"|"="|116074|
73734|"Cynanchum obtusifolium L. f."|73735|"Cynanchum obtusifolium var. pilosum Schltr."|"FSA"|"="|116074|
73734|"Cynanchum obtusifolium L. f."|73763|"Cynanchum capense R. Br."|"FSA"|"="|116074|
73734|"Cynanchum obtusifolium L. f."|73764|"Cynanchum dregeanum Decne."|"FSA"|"="|116074|
73734|"Cynanchum obtusifolium L. f."|75248|"Cynoctonum brownii Meisn."|"FSA"|"="|116074|
73734|"Cynanchum obtusifolium L. f."|75250|"Cynoctonum capense (R. Br.) E. Mey."|"FSA"|"="|116074|
73734|"Cynanchum obtusifolium L. f."|75257|"Vincetoxicum dregeanum (Decne.) Kuntze"|"FSA"|"="|116074|
73734|"Cynanchum obtusifolium L. f."|125543|"Vincetoxicum obtusifolium (L. f.) Kuntze"|"FSA"|"#"|116072|"- fide TROPICOS"
73736|"Cynanchum orangeanum (Schltr.) N.E. Br."|75111|"Flanagania orangeana Schltr."|"FSA"|"#"|116072|
73738|"Cynanchum schistoglossum Schltr."|73771|"Cynanchum brevidens N.E. Br."|"FSA"|"="|116074|
73738|"Cynanchum schistoglossum Schltr."|73772|"Cynanchum brevidens var. zambesiaca N.E. Br."|"FSA"|"="|116074|
73738|"Cynanchum schistoglossum Schltr."|73773|"Cynanchum minutiflorum K. Schum."|"FSA"|"="|116074|
73738|"Cynanchum schistoglossum Schltr."|73774|"Cynanchum vagum N.E. Br."|"FSA"|"="|116074|
73741|"Cynanchum virens (E. Mey.) D. Dietr."|75251|"Cynoctonum virens E. Mey."|"FSA"|"#"|116072|
73820|"Stapelia acuminata Masson"|73821|"Stapelia acuminata var. brevicuspis N.E. Br."|"FSA"|"="|116074|
73820|"Stapelia acuminata Masson"|73887|"Stapelia indocta Nel"|"FSA"|"="|116074|
73827|"Stapelia arenosa C. A. Lückh."|73950|"Stapelia stultitioides C. A. Lückh."|"FSA"|"="|116074|
73827|"Stapelia arenosa C. A. Lückh."|74020|"Stapelia beukmanii C. A. Lückh."|"FSA"|"="|116074|"(1935), non C.A.Lückh. (1934). - fide Bruyns in Stapeliads 2: 448 (2005)."
73836|"Stapelia cedrimontana R. Frandsen"|73911|"Stapelia montana var. grossa L. C. Leach"|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 2: 455 (2005)."
73836|"Stapelia cedrimontana R. Frandsen"|73912|"Stapelia montana L. C. Leach"|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 2: 455 (2005)."
73854|"Stapelia divaricata Masson"|125441|"Stapelia stricta Sims"|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 2: 433 (2005)."
73854|"Stapelia divaricata Masson"|125448|"Stapelia pallida H. Wendl."|"FSA"|"="|116074|"- fide Excelsa, Tax. Ser. 3 p 96"
73856|"Stapelia engleriana Schltr."|73182|"Tromotriche engleriana (Schltr.) L. C. Leach"|"FSA"|"#"|116072|
73860|"Stapelia flavopurpurea Marloth"|73861|"Stapelia flavopurpurea var. fleckii (A. Berger & Schltr.) White"|"FSA"|"="|116074|
73860|"Stapelia flavopurpurea Marloth"|74024|"Stapelia fleckii A. Berger & Schltr."|"FSA"|"="|116074|
73869|"Stapelia gigantea N.E. Br."|73846|"Stapelia cylista C. A. Lückh."|"FSA"|"#"|116072|
73869|"Stapelia gigantea N.E. Br."|73870|"Stapelia gigantea var. pallida E. Phillips"|"FSA"|"="|116074|
73869|"Stapelia gigantea N.E. Br."|73907|"Stapelia marlothii N.E. Br."|"FSA"|"="|116074|
73869|"Stapelia gigantea N.E. Br."|73916|"Stapelia nobilis ex hook.f. N.E. Br. ex Hook. f."|"FSA"|"="|116074|
73869|"Stapelia gigantea N.E. Br."|73972|"Stapelia youngii N.E. Br."|"FSA"|"="|116074|
73871|"Stapelia gigantea N.E. Br. × Orbeopsis caudata subsp. rhodesiaca (L. C. Leach) L. C. Leach"|73954|"Stapelia tarantuloides R.A. Dyer"|"FSA"|"#"|116072|
73872|"Stapelia gigantea N.E. Br. × gettliffei R. Pott"|125436|"Stapelia ×meintjiesii Verd."|"FSA"|"="|116074|"- fide Excelsa, Tax. Ser. 3 p 137"
73874|"Stapelia glanduliflora Masson"|74027|"Stapelia hispidula Hornem."|"FSA"|"="|116074|
73874|"Stapelia glanduliflora Masson"|74028|"Stapelia glanduliflora var. emarginata N.E. Br."|"FSA"|"="|116074|
